,FC,N,H,Cl,Br,I,P,F,Se,Si,S_sp3,S_sp2,S_sp,C_sp3,C_sp2,C_sp,N_sp3,N_sp2,N_sp,O_sp3,O_sp2,O_sp,I1,I2,I3,SV
2542,0.0,200.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2203.1105382451024,2688.79662701437,4142.077070701562,
2543,0.0,230.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3142.643228736433,5906.186632000991,8262.875309489198,
2544,0.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,409.93165669281154,675.0993251785811,831.6436564145569,
2545,0.0,136.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,772.1191860140802,2474.2154930062316,2572.5926361882566,
2546,0.0,236.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2123.834401677827,14108.849760243957,15725.642834974886,
2548,0.0,262.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1540.9350488942594,19988.357071463302,20692.889100391054,
2549,0.0,234.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,1933.7730849096831,5379.206083658456,6202.049040303001,
2550,0.0,192.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1227.6918048753519,4594.521254820813,5499.217658729791,
2551,0.0,232.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1685.3561426377455,5576.116032594355,5799.542945318143,
2552,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.586781537172163,19.022011223221238,21.039553918539532,
2553,0.0,184.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,969.5393438546416,7000.224436701561,7567.397030605121,
2554,0.0,190.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1113.8787385345672,5378.637564233953,6316.836028140825,
2555,0.0,308.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,3576.8992413103515,12469.938154877696,14005.834858100408,
2556,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.844552175952938,53.21493540620633,61.05056012074545,
2557,0.0,154.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1048.452288239214,2173.744256412999,2456.237418477467,
2558,0.0,156.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,548.3542003400086,5348.477947186569,5534.618520321157,
2559,0.0,234.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1575.2579541665075,5411.542293190016,6236.327138990141,
2561,0.0,172.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1431.5426746019307,2315.6517157995204,3326.0177842796843,
2562,0.0,322.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,2.0,4.0,0.0,0.0,12.0,0.0,9022.041422587465,9926.314818893288,17640.744232454173,
2563,0.0,168.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,674.6811696073115,4847.498358728659,5229.461312581236,
2564,0.0,242.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1642.9531093759865,5973.502672817747,6785.268421294747,
2565,0.0,200.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,676.3346874134288,11056.033848482444,11407.73534799869,
2566,0.0,162.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,459.9474278105669,6599.346022733143,6938.12187108818,
2567,0.0,148.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,402.08275540102494,4879.568215943707,5038.3226969045245,
2568,0.0,152.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,752.076622575353,2177.2294011602976,2699.8434150612866,
2569,0.0,172.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,633.0695469819494,3894.811903323363,4303.877146504334,
2570,0.0,166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,664.685082976934,5156.728553491638,5565.743684510862,
2571,0.0,400.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,8886.078924557009,11070.903751025176,16784.489054590867,
2572,0.0,160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,659.2474338746324,3238.140660227727,3432.516890034892,0.448
2573,0.0,310.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,3870.719429886717,11370.906579892537,12973.51200250755,
2574,0.0,190.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,915.801761142655,8049.801302875465,8326.369064815299,
2575,0.0,128.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,436.8657000618297,2645.942228164464,2828.528206768223,
2576,0.0,154.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1334.2559252294595,1690.2006587799224,2819.4831406864655,
2577,0.0,140.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,460.9161466999475,3065.1533425864786,3449.4935696246753,135.0
2578,0.0,260.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,14.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2127.2923691019155,19532.766126683036,20012.509581959283,
2579,0.0,190.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1281.2636922277286,4295.9443633911305,5366.758167545217,
2580,0.0,198.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,413.49537570307444,11935.763595228276,12113.295579205113,
2581,0.0,134.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,582.855778637602,1913.3827390462698,2362.0927997722797,
2583,0.0,242.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1895.593625085178,12629.734424762068,14289.095843862451,
2584,0.0,222.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1529.045159901964,5527.4125305222515,6138.3175677117315,
2585,0.0,188.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1116.0470970471047,4785.430819880521,5686.16745741321,
2586,0.0,146.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1311.5007009199792,2213.500447315586,3205.5600075990556,
2587,0.0,112.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,414.8497502326071,1335.211678100412,1431.2929622793501,
2588,0.0,204.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2118.7330040645684,4189.967248758301,4717.716615176161,
2589,0.0,174.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1049.7815336246852,3808.702791434926,4703.7967664233165,
2590,0.0,184.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1504.2924914856658,4652.6908720233705,5646.68848193617,
2591,0.0,118.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,728.2549544941272,1089.8979834788954,1574.0699379257908,
2592,0.0,660.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,11447.70120030898,86231.85121339108,91346.18578086549,
2593,0.0,138.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1158.467400776446,1837.5123922648838,2700.3337453042204,
2594,0.0,128.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,472.8010402828279,1878.993790410242,2133.581452999803,
2595,0.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,153.0545007887781,223.96560311553066,377.02010389713416,
2596,0.0,160.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1083.699200438486,4625.240553377982,5272.098112688443,
2597,0.0,250.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,2126.6384750300126,6406.002817947528,7981.746611889162,
2598,0.0,112.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,494.02015850144636,1269.9294520105304,1581.6281759853882,
2599,0.0,154.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,935.326896204027,1557.8179385430435,1610.0240206230812,
2600,0.0,88.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,297.66606156034385,938.7585000408276,1192.227395055249,
2601,0.0,176.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,557.4253028857485,6224.619888918105,6332.398844217306,
2602,0.0,122.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,496.0076456592053,2051.7299843277674,2185.4880852050683,
2603,0.0,152.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1205.9458233780533,2061.678821762576,2382.602793565454,
2604,0.0,168.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1376.7660355937437,3695.7049650661866,4534.123042617088,
2605,0.0,246.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1235.780257066325,16829.918950985666,17563.847559627833,
2606,0.0,146.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,787.3851192826892,2979.23513694195,3628.0677782361818,
2607,0.0,168.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1285.0255748255445,2709.9982124176804,3176.747793867855,
2608,0.0,110.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,738.6934354210732,979.2802948991365,1375.9416481451415,
2609,0.0,414.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2815.50323932126,51710.19851218094,52398.34501692345,
2610,0.0,238.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1256.337926838131,13153.1584660855,13979.518566895926,
2611,0.0,244.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,6.0,1.0,0.0,6.0,1.0,1.0,4.0,0.0,1550.5098450564287,8928.52757449636,9163.03325875918,
2612,0.0,166.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,626.1184993638494,5451.246740818563,5538.412966786602,
2613,0.0,174.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,997.4250398994627,3904.186469172196,3963.37310372698,
2614,0.0,178.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,802.5667669891307,6576.652499276011,6806.214933544603,
2615,0.0,212.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2426.327771832746,3992.1272022318017,5892.345565259503,
2616,0.0,128.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,407.3280768480586,1995.8683351080801,2219.6552583277767,
2617,0.0,278.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,3950.1057018490005,7765.540621637294,11006.205567919289,
2618,0.0,112.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,336.5153154471309,1851.2602768036559,1982.0613044390002,
2619,0.0,174.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,781.9258321101137,4435.854364735891,4527.297437259758,
2620,0.0,272.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,4263.567803943358,6670.641300637067,9821.882646568642,
2622,0.0,228.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2044.204319539038,5864.464087259805,7077.995507652647,
2623,0.0,114.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,468.8689090561232,1555.6073973070909,1836.0177933151576,
2624,0.0,150.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,820.6196920968051,3009.673143135966,3290.187348955902,
2625,0.0,422.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2597.5462393173993,51573.50056947952,52487.97194969948,
2626,0.0,150.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1349.40233141096,1953.1119248143161,3015.308806499366,
2627,0.0,236.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,10.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,1356.4070999378098,9921.18806243636,10734.956871476395,
2628,0.0,156.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1557.1192315851517,1988.6803465864814,3231.615165430299,
2629,0.0,86.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,147.9976513023044,989.5676345866889,1137.5652858797496,
2630,0.0,184.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1506.3903769788217,5218.031982139279,6199.20305958643,
2631,0.0,1248.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,20.0,0.0,12.0,20.0,0.0,4.0,20.0,0.0,23101.118077906955,155087.91602484463,166975.46293246906,
2632,0.0,144.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1243.6652666070459,1684.450696344193,2507.121357707351,
2633,0.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,330.7831318202346,405.7197794125185,433.02305576826575,
2634,0.0,74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,233.74605540991902,390.71077872114034,617.5943946621773,
2635,0.0,134.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,484.81696734530885,3111.191291530424,3220.0727786815974,
2636,0.0,172.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1083.4911838579678,3442.449293356276,4140.24980111461,
2637,0.0,174.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,757.08737722818,3816.7562692332463,4176.32158361187,
2638,0.0,74.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3189404519474,299.1504131948248,302.9766682281648,
2639,0.0,172.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1974.5895806207745,3005.016299731379,4280.628972832934,
2640,0.0,248.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1883.8354171609851,6441.847003301099,7310.75827688204,
2641,0.0,316.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4149.7052607400165,18915.576916767786,20988.934846472446,
2642,0.0,124.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,380.65391013990455,2050.475073641484,2312.1283274281855,
2643,0.0,376.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,17.0,0.0,1.0,4.0,0.0,3.0,5.0,0.0,3763.0436359138166,13929.02698194278,15616.363896776735,
2644,0.0,196.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2448.884125045317,4691.330798313436,6754.6399254158205,
2645,0.0,216.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1414.2688112524281,5256.074905837585,6018.639179487917,
2646,0.0,214.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1101.5030796654726,8806.673765907237,9376.61842534812,
2647,0.0,198.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1517.444535204648,7999.512765895109,8271.091536030406,
2649,0.0,152.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,681.8597172087918,3086.3055845984186,3325.007906548432,
2650,0.0,342.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,4858.5054844475635,10730.11437691811,13899.246455920447,
2651,0.0,144.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1283.0649430684873,1750.421005727185,2882.5754445202842,
2652,0.0,148.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1012.9191682310453,1665.9815242404961,2015.253214919434,
2653,0.0,158.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,752.0305024256078,2919.641029223629,3115.1192596795604,
2655,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,526.5635626412806,689.19921842557,845.6023414573189,
2656,0.0,128.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,491.86495334028467,2583.2446402889414,2819.7174021616916,
2657,0.0,180.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2133.1016000480204,2243.6689709391576,2275.4309247276915,
2658,0.0,190.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1681.6279917704965,2133.8391128469834,2143.916414495115,
2659,0.0,310.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,2600.7261557175943,15220.996170407549,16544.6579834833,
2660,0.0,182.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,1027.4107899705075,4827.677640503511,5150.338539817163,
2661,0.0,58.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.27013331741168,159.24822925127987,301.8319486013771,
2662,0.0,224.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1101.6092874197732,6610.0423114106425,6813.56706132897,
2663,0.0,134.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,441.71701132809926,4018.510459368799,4132.649563608334,
2664,0.0,194.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,937.8648436453971,4376.278861469234,4761.812961694918,
2665,0.0,136.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,639.8402684618377,1634.632271032018,1915.484019957804,
