,FC,N,H,Cl,Br,I,P,F,Se,Si,S_sp3,S_sp2,S_sp,C_sp3,C_sp2,C_sp,N_sp3,N_sp2,N_sp,O_sp3,O_sp2,O_sp,I1,I2,I3,SV
741,0.0,226.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1996.1806003620693,10772.268777635087,11355.774490850758,1.5
742,0.0,294.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,5179.343616898968,6065.706748246888,10104.298763171577,3153000.0
743,0.0,338.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,4029.0569097779908,20871.617635024988,22364.226085125145,1713000.0
744,0.0,296.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,2644.8918609368297,17662.245527992505,18042.07389601326,183000.0
745,0.0,358.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,4769.74331291588,22063.685776304435,23289.836409120868,6400.0
746,0.0,368.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,7461.702541741905,20739.424670999,22801.54518787227,27000.0
747,0.0,336.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,4762.3650571750195,19995.831912611033,20930.9515336071,11000.0
748,0.0,370.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,10395.093237331157,16928.018930321356,22177.991316037205,13200.0
749,0.0,240.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2035.74283992938,11521.666100744813,12512.62208903703,40.0
750,0.0,292.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3438.1684134893044,13521.330759986311,14981.503148014028,3383000.0
751,0.0,286.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,3880.4870129849864,10937.289685988319,13025.682351052095,2328000.0
752,0.0,318.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,6215.180537368129,12060.088710030832,15319.734615958654,378000.0
753,0.0,304.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,3170.5413815249467,17873.47349782164,19515.196922368126,294000.0
754,0.0,360.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,2.0,4.0,0.0,0.0,8.0,0.0,6529.000803290746,20061.40817887574,24268.835894369688,2500.0
755,0.0,344.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,7964.8547555683945,9569.831025519235,15380.24244715218,31000.0
756,0.0,354.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,6646.230755460238,21989.36388384172,24921.908415924103,2500.0
757,0.0,256.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,15.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,3035.5651273981775,7926.582317236376,10110.254299694981,115000.0
758,0.0,300.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,2373.685136774848,17999.720548712663,18556.91576360408,3386000.0
759,0.0,302.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,4286.849342656297,20875.48205490769,24160.13006429751,2164000.0
760,0.0,320.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,5599.855352226523,13737.303715307205,15750.527079415611,25000.0
761,0.0,328.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,2.0,4.0,0.0,0.0,8.0,0.0,4250.933831616717,20279.316902047543,21586.43495676616,68000.0
762,0.0,352.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,8622.662460882038,13093.56114833105,19350.92203038827,51000.0
763,0.0,256.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1558.7197269542878,9454.812303412165,9714.888421372201,284.0
764,0.0,326.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,4892.094088675504,16771.19433686463,17510.436604879025,82000.0
765,0.0,328.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,5183.460645515079,17174.39834432992,20198.89318795961,46000.0
766,0.0,360.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,5533.934512195938,24499.437372042474,24885.64989446887,7000.0
767,0.0,324.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,5012.615181818962,16227.033834586171,19198.28481191389,53000.0
768,0.0,256.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,15.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,3740.209567517348,7160.170850782007,9625.384364822496,40000.0
769,0.0,336.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,5511.7790821324115,18433.087570823594,20422.89572397556,21000.0
770,0.0,256.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,15.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,5389.197560868231,6391.634470156445,9524.30511687919,24000.0
771,0.0,308.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,3211.817068495717,18482.341558499895,19416.25544572974,3326000.0
772,0.0,302.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3406.729905346042,15039.131891712423,16693.542690275055,2710000.0
773,0.0,310.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,3252.48397132887,17157.56061069401,17606.968417387332,1141000.0
774,0.0,278.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,4034.6069384135576,12925.799609475882,15373.689902627284,2956000.0
775,0.0,318.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,3477.6176439471164,18814.042203211982,19459.932671029357,680000.0
776,0.0,330.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,7001.4059786134685,13231.074346531796,16712.348645619004,109000.0
777,0.0,256.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,3349.756462440106,9898.319129223031,12143.850913034865,14.0
778,0.0,330.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,3884.4628628089913,18945.081435954773,19581.218194091423,422000.0
779,0.0,320.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,4095.01052063547,17167.658658839675,19471.622467601865,257000.0
780,0.0,312.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,2663.3402187956317,19422.70163106349,20166.28133433771,194000.0
781,0.0,272.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,16.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,6345.395831097313,7083.524566190535,9346.609271770963,470.0
782,0.0,240.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,3252.998387086434,6739.879920713662,9334.72572110401,4600.0
783,0.0,302.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2717.3813133194526,18249.35329534415,18998.621706344235,1887000.0
784,0.0,326.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,6240.455177995693,16184.56498629538,19241.939714998545,300000.0
785,0.0,318.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,5833.0666127721925,12760.403102026576,16357.352491009986,298000.0
786,0.0,346.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,6058.557596314888,17545.196571776432,20757.6241489323,
787,0.0,324.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,4670.962699580417,17236.08979312777,18164.77778162206,1606000.0
788,0.0,336.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,4939.38183521936,18659.674137426755,19599.57156608452,15000.0
789,0.0,320.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,4079.9979885863954,20497.039633133703,21562.793629539414,168000.0
790,0.0,312.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,2741.2625845706507,18832.09713812433,19526.833836940685,2803000.0
791,0.0,318.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,5014.8847438296925,16530.952291842314,17641.83085412081,1262000.0
792,0.0,356.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0,5115.828981725647,21308.052823560556,23568.381607753385,44000.0
793,0.0,284.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,19.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2795.1775958708745,14635.492970148198,16449.401616423922,7.7
794,0.0,278.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2225.2460914597177,20531.729598770315,20877.428098879605,3542000.0
795,0.0,294.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2508.2512177484796,17273.9673375856,17689.713846775026,2576000.0
796,0.0,182.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,486.00883138646367,9615.596245759807,9700.764634312209,1900.0
797,0.0,286.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3844.9870744280156,11677.543711021655,13982.461275169644,2873000.0
798,0.0,296.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,3598.864638008313,20615.715468266157,21987.829708734123,821000.0
799,0.0,320.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,6503.310658231344,15135.482911854333,16466.52725037856,46000.0
800,0.0,328.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,4193.215516329772,18323.640987243947,19859.04609105104,49000.0
801,0.0,342.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0,4522.790402136245,19663.884876678785,22040.310925641195,26000.0
802,0.0,344.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,4954.562055081872,18998.835857400332,19965.68042963323,17000.0
803,0.0,318.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3564.1551377721494,16849.803696751027,17222.20943827827,2206000.0
804,0.0,310.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,2945.1033044297455,18826.726380520005,18977.274520861574,1256000.0
805,0.0,302.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,2568.4882870096367,18034.417632328466,18574.19141507534,2776000.0
806,0.0,304.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,3341.1113186657194,18179.134876913875,20079.39486368678,446000.0
807,0.0,362.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,5342.802779738798,21311.471593410133,23202.273651350573,13000.0
808,0.0,182.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1799.2710865460342,3505.457169380531,3796.1620274997454,89000.0
809,0.0,872.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,28.0,2.0,0.0,3.0,0.0,0.0,29.0,20.0,0.0,17986.12417450657,81215.35631647927,85708.01873135605,130.0
810,0.0,370.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,7958.059289223373,19549.012730013845,24885.255864103437,30000.0
811,0.0,118.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,527.4627923793214,1692.9878445602262,2186.1727756636674,250000.0
812,0.0,928.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,2.0,0.0,2.0,0.0,0.0,30.0,20.0,0.0,17310.575208421866,88684.61172070177,95610.57648974087,110.0
813,0.0,346.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,5168.0384960123565,21072.72330926088,23917.55467991154,500.0
814,0.0,268.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3275.669147423302,11877.530974087971,13228.342505154877,11000.0
815,0.0,224.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,1491.7817605319703,8301.552120320472,8765.191253318037,8.0
816,0.0,248.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,1532.7300332922161,12642.523049794667,13216.902386565347,6.2
817,0.0,230.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1809.2878343720045,11581.686448529706,12636.086705284,69.2
818,0.0,234.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,3075.0854319499163,7013.03968473375,7825.264043256467,30000.0
819,0.0,304.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,3894.117411190406,16079.38167185712,17293.96190400286,1410.0
820,0.0,286.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,2490.4271458631547,10483.292614899545,11250.266738409991,1.1
821,0.0,282.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,1662.964499906014,12529.541895675062,12980.038615035493,6.2
822,0.0,306.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3098.531668898908,19674.877856022114,21930.85100029244,330000.0
823,0.0,312.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,3676.262813697955,14099.02484867467,15469.297596529215,154000.0
824,0.0,290.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,4578.232357684345,13238.419538619088,15673.757420686496,2500.0
825,0.0,290.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,4913.017332487922,13966.016759441529,16333.258559632404,57100.0
826,0.0,236.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,2515.9865652633493,8242.675420255953,9256.853843970952,333000.0
827,0.0,216.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,1001.793347274759,9935.878471516598,10295.767196405995,137.5
828,0.0,298.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3815.1996335354606,16142.09395916895,18529.04146212361,80000.0
829,0.0,260.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3086.608050538612,11342.478727255326,12661.19069993507,11000.0
830,0.0,292.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3684.9445462331364,13049.017448331797,14009.096717903392,11000.0
831,0.0,268.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,4443.647264088593,10061.882798545881,12955.29205451927,11000.0
832,0.0,274.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3469.286615332546,11739.241629444403,12917.450938605178,11000.0
833,0.0,276.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3449.8917705211124,11916.888040107202,12628.979507163009,100000.0
834,0.0,260.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2982.694763404956,11644.767827385982,13113.78897883952,11000.0
835,0.0,274.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,3498.194721505388,10522.318381180829,12192.186707172923,11000.0
836,0.0,286.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,4859.916976302886,14792.043389832315,18371.72858524969,11000.0
837,0.0,338.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,13.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,7096.448916544966,9906.488219544794,14343.464141883127,120.0
838,0.0,338.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,13.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,6321.724442465594,15497.473437608496,17419.086125797887,1500.0
839,0.0,286.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,4209.119090456218,7934.26730525001,10552.459043496488,64.4
840,0.0,288.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,27.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,3894.709517742855,12867.004566213753,14161.140470165295,11000.0
841,0.0,308.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,10.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,3622.9811229069546,16645.995309638303,19431.994818620205,0.1
842,0.0,216.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,1413.9455777953942,8441.730943145707,9143.699822086919,2.07
843,0.0,264.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,2478.7185269670954,9913.13542719451,10848.35113282176,11.0
844,0.0,260.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3753.0467430041695,9370.913425063469,11986.655138169548,11000.0
845,0.0,296.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,2.0,3.0,0.0,1.0,5.0,0.0,4597.053547448742,13460.222572242961,15602.972303845887,17600.0
846,0.0,332.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,12.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,4417.018592870149,17817.16965372622,20231.977296214758,7500.0
847,0.0,320.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,6206.276472607107,15330.233936947317,16818.946453931065,200000.0
848,0.0,252.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3077.6161134384956,9702.061812950868,11718.26912192565,11000.0
849,0.0,274.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,3345.8595425749118,12650.24470625406,13731.204016640086,11000.0
850,0.0,290.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,27.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,3881.461095408528,13113.504286589425,14138.708966056238,11000.0
851,0.0,264.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3286.1934396143615,10105.239792575958,11069.710695735614,11000.0
852,0.0,282.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3190.0902726571912,13269.454351739854,13829.295075173217,300000.0
853,0.0,292.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,3626.9960050993477,13836.927655151025,14736.454467872718,11000.0
854,0.0,268.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3771.6016954292545,12938.546551441385,15467.88390004653,11000.0
855,0.0,268.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3398.9929817465154,10069.928528635912,11728.835162299354,11000.0
856,0.0,282.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,3688.9041184951784,13254.29310422699,14163.985023614421,11000.0
